date,time,open,high,low,close,volume
Mon-16-Sep-24,10:15:00,58554,58608,58475,58577,38587063
Mon-16-Sep-24,10:30:00,58577,58661,58508,58657,53363567
Mon-16-Sep-24,10:45:00,58657,58715,58610,58715,34196973
Mon-16-Sep-24,11:00:00,58715,58769,58662,58750,38634435
Mon-16-Sep-24,11:15:00,58750,58840,58638,58704,50877546
Mon-16-Sep-24,11:30:00,58704,58748,58622,58626,21074814
Mon-16-Sep-24,11:45:00,58626,58668,58620,58634,15829012
Mon-16-Sep-24,12:00:00,58634,58760,58610,58730,32014068
Mon-16-Sep-24,12:15:00,58730,58746,58550,58584,45985736
Mon-16-Sep-24,12:30:00,58584,58667,58407,58620,101818956
Mon-16-Sep-24,12:45:00,58620,58675,58449,58505,43554775
Mon-16-Sep-24,13:00:00,58505,58592,58432,58537,31417153
Mon-16-Sep-24,13:15:00,58537,58585,58357,58513,48761345
Mon-16-Sep-24,13:30:00,58513,58527,58048,58061,317257938
Mon-16-Sep-24,13:45:00,58061,58476,57923,58470,278344025
Mon-16-Sep-24,14:00:00,58470,58537,58176,58363,127873997
Mon-16-Sep-24,14:15:00,58363,58436,57852,57968,214075879
Mon-16-Sep-24,14:30:00,57968,57979,57555,57738,421079782
Mon-16-Sep-24,14:45:00,57738,57774,57550,57580,131642798
Mon-16-Sep-24,15:00:00,57580,57900,57530,57809,170666891
Mon-16-Sep-24,15:15:00,57809,57949,57771,57903,94575430
Mon-16-Sep-24,15:30:00,57903,57985,57787,57800,63751306
Mon-16-Sep-24,15:45:00,57800,57974,57738,57867,70631533
Mon-16-Sep-24,16:00:00,57867,57925,57759,57814,59487329
Mon-16-Sep-24,16:15:00,57814,57941,57694,57893,63942205
Mon-16-Sep-24,16:30:00,57893,57908,57732,57732,36820109
Mon-16-Sep-24,16:45:00,57732,57884,57650,57785,52536067
Mon-16-Sep-24,17:00:00,57785,57796,57450,57567,126607153
Mon-16-Sep-24,17:15:00,57567,57719,57490,57673,76276169
Mon-16-Sep-24,17:30:00,57673,57927,57486,57830,121805219
Mon-16-Sep-24,17:45:00,57830,58250,57830,58153,190260377
Mon-16-Sep-24,18:00:00,58153,58177,57684,57698,199116327
Mon-16-Sep-24,18:15:00,57698,57822,57694,57749,61621413
Mon-16-Sep-24,18:30:00,57749,57890,57673,57675,65776185
Mon-16-Sep-24,18:45:00,57675,57874,57665,57870,29587080
Mon-16-Sep-24,19:00:00,57870,57962,57792,57828,52603872
Mon-16-Sep-24,19:15:00,57828,57990,57767,57927,33655797
Mon-16-Sep-24,19:30:00,57927,57982,57844,57951,20969550
Mon-16-Sep-24,19:45:00,57951,58014,57832,57922,46129025
Mon-16-Sep-24,20:00:00,57922,58165,57819,58138,64814502
Mon-16-Sep-24,20:15:00,58138,58138,57775,57781,64766089
Mon-16-Sep-24,20:30:00,57781,57834,57680,57784,55527538
Mon-16-Sep-24,20:45:00,57784,57804,57605,57667,45013853
Mon-16-Sep-24,21:00:00,57667,57836,57570,57788,52707517
Mon-16-Sep-24,21:15:00,57788,57886,57712,57803,31032141
Mon-16-Sep-24,21:30:00,57803,57864,57750,57787,14103948
Mon-16-Sep-24,21:45:00,57787,57991,57787,57979,29875687
Mon-16-Sep-24,22:00:00,57979,58026,57822,57831,30323165
Mon-16-Sep-24,22:15:00,57831,57980,57831,57909,17349222
Mon-16-Sep-24,22:30:00,57909,57956,57854,57875,11929288
Mon-16-Sep-24,22:45:00,57875,57980,57819,57949,23149926
Mon-16-Sep-24,23:00:00,57949,58115,57948,58062,44736515
Mon-16-Sep-24,23:15:00,58062,58245,58062,58216,43314098
Mon-16-Sep-24,23:30:00,58216,58264,58185,58250,28467590
Mon-16-Sep-24,23:45:00,58250,58399,58155,58185,96462065
Tue-17-Sep-24,00:00:00,58185,58315,58146,58292,50097178
Tue-17-Sep-24,00:15:00,58292,58315,58096,58169,44593503
Tue-17-Sep-24,00:30:00,58169,58203,58038,58050,38100814
Tue-17-Sep-24,00:45:00,58050,58064,57568,57593,210373657
Tue-17-Sep-24,01:00:00,57593,57815,57590,57678,74986001
Tue-17-Sep-24,01:15:00,57678,57805,57661,57796,26762474
Tue-17-Sep-24,01:30:00,57796,57927,57754,57920,48953088
Tue-17-Sep-24,01:45:00,57920,57941,57813,57874,24616046
Tue-17-Sep-24,02:00:00,57874,57937,57817,57823,22686659
Tue-17-Sep-24,02:15:00,57823,57955,57814,57884,23476077
Tue-17-Sep-24,02:30:00,57884,58134,57855,58085,69171179
Tue-17-Sep-24,02:45:00,58085,58186,58037,58090,51811815
Tue-17-Sep-24,03:00:00,58090,58125,57964,58061,39385049
Tue-17-Sep-24,03:15:00,58061,58094,57956,58052,26475825
Tue-17-Sep-24,03:30:00,58052,58118,58032,58112,13642160
Tue-17-Sep-24,03:45:00,58112,58113,58023,58038,11506250
Tue-17-Sep-24,04:00:00,58038,58148,57985,58124,35519170
Tue-17-Sep-24,04:15:00,58124,58220,58112,58206,29875654
Tue-17-Sep-24,04:30:00,58206,58250,58181,58250,23748004
Tue-17-Sep-24,04:45:00,58250,58309,58206,58222,38794528
Tue-17-Sep-24,05:00:00,58222,58307,58205,58288,24569618
Tue-17-Sep-24,05:15:00,58288,58346,58277,58340,22557404
Tue-17-Sep-24,05:30:00,58340,58460,58340,58400,49297240
Tue-17-Sep-24,05:45:00,58400,58772,58391,58618,167374182
Tue-17-Sep-24,06:00:00,58618,58645,58467,58475,78020701
Tue-17-Sep-24,06:15:00,58475,58537,58422,58423,24793452
Tue-17-Sep-24,06:30:00,58423,58550,58423,58529,28042934
Tue-17-Sep-24,06:45:00,58529,58529,58461,58462,11354693
Tue-17-Sep-24,07:00:00,58462,58574,58421,58546,33966338
Tue-17-Sep-24,07:15:00,58546,58634,58491,58530,28160642
Tue-17-Sep-24,07:30:00,58530,58659,58524,58649,35059351
Tue-17-Sep-24,07:45:00,58649,58685,58626,58666,25336351
Tue-17-Sep-24,08:00:00,58666,58826,58660,58734,73508430
Tue-17-Sep-24,08:15:00,58734,58770,58605,58639,33537209
Tue-17-Sep-24,08:30:00,58639,58834,58639,58788,28087932
Tue-17-Sep-24,08:45:00,58788,58788,58682,58767,20458245
Tue-17-Sep-24,09:00:00,58767,58934,58695,58729,84918353
Tue-17-Sep-24,09:15:00,58729,58788,58668,58705,44457877
Tue-17-Sep-24,09:30:00,58705,58864,58692,58790,40741185
Tue-17-Sep-24,09:45:00,58790,59070,58790,58944,117756216
Tue-17-Sep-24,10:00:00,58944,59017,58875,58995,52636941
Tue-17-Sep-24,10:15:00,58995,59117,58990,59072,76634428
Tue-17-Sep-24,10:30:00,59072,59220,59029,59140,121097532
Tue-17-Sep-24,10:45:00,59140,59250,59140,59210,72919550
Tue-17-Sep-24,11:00:00,59210,59280,59086,59092,92841398
Tue-17-Sep-24,11:15:00,59092,59145,58992,59116,92301680
Tue-17-Sep-24,11:30:00,59116,59168,59014,59055,30681265
Tue-17-Sep-24,11:45:00,59055,59149,59009,59059,37736141
Tue-17-Sep-24,12:00:00,59059,59214,59054,59054,62071014
Tue-17-Sep-24,12:15:00,59054,59188,59021,59160,45412420
Tue-17-Sep-24,12:30:00,59160,59296,59095,59280,90218880
Tue-17-Sep-24,12:45:00,59280,59420,59225,59355,133379925
Tue-17-Sep-24,13:00:00,59355,59366,59170,59184,72294561
Tue-17-Sep-24,13:15:00,59184,59385,59160,59237,51667579
Tue-17-Sep-24,13:30:00,59237,59354,58907,58957,211239422
Tue-17-Sep-24,13:45:00,58957,59062,58838,58930,161601164
Tue-17-Sep-24,14:00:00,58930,59777,58911,59717,388171123
Tue-17-Sep-24,14:15:00,59717,60366,59710,60180,591317271
Tue-17-Sep-24,14:30:00,60180,60233,59684,60073,436124567
Tue-17-Sep-24,14:45:00,60073,60342,60059,60242,213138835
Tue-17-Sep-24,15:00:00,60242,61061,60184,61029,812121615
Tue-17-Sep-24,15:15:00,61029,61330,61008,61114,625425107
Tue-17-Sep-24,15:30:00,61114,61222,60878,60894,203937638
Tue-17-Sep-24,15:45:00,60894,61142,60764,61107,192120357
Tue-17-Sep-24,16:00:00,61107,61238,61056,61074,139446207
Tue-17-Sep-24,16:15:00,61074,61074,60703,60896,179008072
Tue-17-Sep-24,16:30:00,60896,61040,60712,60984,138112040
Tue-17-Sep-24,16:45:00,60984,61103,60788,60848,101172592
Tue-17-Sep-24,17:00:00,60848,60957,60656,60810,110317462
Tue-17-Sep-24,17:15:00,60810,60977,60694,60891,86410929
Tue-17-Sep-24,17:30:00,60891,60950,60764,60802,48895562
Tue-17-Sep-24,17:45:00,60802,60964,60688,60934,69131742
Tue-17-Sep-24,18:00:00,60934,61059,60879,60891,75741005
Tue-17-Sep-24,18:15:00,60891,61047,60811,60970,56872115
Tue-17-Sep-24,18:30:00,60970,61022,60824,60835,32192295
Tue-17-Sep-24,18:45:00,60835,60887,60366,60504,296084276
Tue-17-Sep-24,19:00:00,60504,60685,60450,60620,81559276
Tue-17-Sep-24,19:15:00,60620,60621,60280,60389,121967671
Tue-17-Sep-24,19:30:00,60389,60422,60086,60096,163533705
Tue-17-Sep-24,19:45:00,60096,60133,59531,59946,483592662
Tue-17-Sep-24,20:00:00,59946,59985,59688,59944,165630800
Tue-17-Sep-24,20:15:00,59944,60200,59944,60159,121746049
Tue-17-Sep-24,20:30:00,60159,60327,59942,59971,144321629
Tue-17-Sep-24,20:45:00,59971,60170,59971,60090,49116130
Tue-17-Sep-24,21:00:00,60090,60280,60076,60240,35633220
Tue-17-Sep-24,21:15:00,60240,60344,60200,60294,31686186
Tue-17-Sep-24,21:30:00,60294,60431,60243,60350,37321930
Tue-17-Sep-24,21:45:00,60350,60360,60194,60305,27881745
Tue-17-Sep-24,22:00:00,60305,60305,60089,60205,58315035
Tue-17-Sep-24,22:15:00,60205,60263,60085,60150,26249435
Tue-17-Sep-24,22:30:00,60150,60244,60138,60242,17804308
Tue-17-Sep-24,22:45:00,60242,60326,60204,60204,13976182
Tue-17-Sep-24,23:00:00,60204,60204,59969,60055,50451101
Tue-17-Sep-24,23:15:00,60055,60188,60055,60130,21499615
Tue-17-Sep-24,23:30:00,60130,60222,60104,60166,12687394
Tue-17-Sep-24,23:45:00,60166,60290,60166,60275,24607785
Wed-18-Sep-24,00:00:00,60275,60299,60076,60107,52740793
Wed-18-Sep-24,00:15:00,60107,60161,59956,60045,41714320
Wed-18-Sep-24,00:30:00,60045,60079,59835,60079,95231336
Wed-18-Sep-24,00:45:00,60079,60250,60079,60204,58156347
Wed-18-Sep-24,01:00:00,60204,60299,60001,60042,36965418
Wed-18-Sep-24,01:15:00,60042,60215,59954,60200,31461850
Wed-18-Sep-24,01:30:00,60200,60250,60059,60224,24260576
Wed-18-Sep-24,01:45:00,60224,60224,60000,60077,39868435
Wed-18-Sep-24,02:00:00,60077,60194,60033,60188,30278697
Wed-18-Sep-24,02:15:00,60188,60212,60102,60144,17635128
Wed-18-Sep-24,02:30:00,60144,60244,60122,60222,15035922
Wed-18-Sep-24,02:45:00,60222,60349,60160,60330,46611720
Wed-18-Sep-24,03:00:00,60330,60695,60325,60558,149980152
Wed-18-Sep-24,03:15:00,60558,60588,60454,60588,28643904
Wed-18-Sep-24,03:30:00,60588,60725,60500,60723,52469073
Wed-18-Sep-24,03:45:00,60723,60747,60482,60490,54772379
Wed-18-Sep-24,04:00:00,60490,60580,60445,60570,33027460
Wed-18-Sep-24,04:15:00,60570,60660,60531,60604,32102066
Wed-18-Sep-24,04:30:00,60604,60614,60421,60443,33150549
Wed-18-Sep-24,04:45:00,60443,60486,60285,60397,58267098
Wed-18-Sep-24,05:00:00,60397,60397,60252,60359,31889654
Wed-18-Sep-24,05:15:00,60359,60359,60262,60334,19556341
Wed-18-Sep-24,05:30:00,60334,60343,60191,60196,36019536
Wed-18-Sep-24,05:45:00,60196,60256,60176,60212,22453092
Wed-18-Sep-24,06:00:00,60212,60312,60166,60295,30647825
Wed-18-Sep-24,06:15:00,60295,60345,60267,60282,30026923
Wed-18-Sep-24,06:30:00,60282,60340,60244,60308,17843446
Wed-18-Sep-24,06:45:00,60308,60476,60307,60435,37993913
Wed-18-Sep-24,07:00:00,60435,60532,60435,60448,37348817
Wed-18-Sep-24,07:15:00,60448,60460,60300,60390,30103162
Wed-18-Sep-24,07:30:00,60390,60458,60359,60392,12259168
Wed-18-Sep-24,07:45:00,60392,60468,60367,60406,23552866
Wed-18-Sep-24,08:00:00,60406,60406,60114,60174,72064590
Wed-18-Sep-24,08:15:00,60174,60250,60122,60143,28101289
Wed-18-Sep-24,08:30:00,60143,60193,60116,60132,21892063
Wed-18-Sep-24,08:45:00,60132,60193,60053,60172,32110448
Wed-18-Sep-24,09:00:00,60172,60172,59986,59986,71063318
Wed-18-Sep-24,09:15:00,59986,60070,59872,59924,101736318
Wed-18-Sep-24,09:30:00,59924,59946,59815,59886,50995362
Wed-18-Sep-24,09:45:00,59886,59922,59630,59630,105758932
Wed-18-Sep-24,10:00:00,59630,59788,59501,59517,133690573
Wed-18-Sep-24,10:15:00,59517,59694,59353,59662,177836651
Wed-18-Sep-24,10:30:00,59662,59896,59630,59816,102618486
Wed-18-Sep-24,10:45:00,59816,59930,59780,59884,61909492
Wed-18-Sep-24,11:00:00,59884,59896,59808,59835,38744997
Wed-18-Sep-24,11:15:00,59835,59963,59835,59963,40687672
Wed-18-Sep-24,11:30:00,59963,59997,59848,59888,41974175
Wed-18-Sep-24,11:45:00,59888,59943,59796,59826,30662718
Wed-18-Sep-24,12:00:00,59826,59890,59701,59720,66107836
Wed-18-Sep-24,12:15:00,59720,59934,59658,59822,81398258
Wed-18-Sep-24,12:30:00,59822,59971,59822,59881,66103251
Wed-18-Sep-24,12:45:00,59881,59990,59838,59956,34191976
Wed-18-Sep-24,13:00:00,59956,60146,59792,59866,117873586
Wed-18-Sep-24,13:15:00,59866,60045,59815,59900,47832900
Wed-18-Sep-24,13:30:00,59900,59921,59565,59619,136452481
Wed-18-Sep-24,13:45:00,59619,59629,59266,59492,254752114
Wed-18-Sep-24,14:00:00,59492,59594,59309,59457,162770147
Wed-18-Sep-24,14:15:00,59457,59679,59311,59618,119508409
Wed-18-Sep-24,14:30:00,59618,59760,59410,59664,89725044
Wed-18-Sep-24,14:45:00,59664,59740,59375,59464,91942424
Wed-18-Sep-24,15:00:00,59464,59728,59464,59610,73021646
Wed-18-Sep-24,15:15:00,59610,59618,59442,59586,40713654
Wed-18-Sep-24,15:30:00,59586,59586,59316,59349,61195059
Wed-18-Sep-24,15:45:00,59349,59496,59299,59406,74482938
Wed-18-Sep-24,16:00:00,59406,59575,59126,59461,180772403
Wed-18-Sep-24,16:15:00,59461,59728,59461,59670,86039858
Wed-18-Sep-24,16:30:00,59670,59923,59650,59790,108539610
Wed-18-Sep-24,16:45:00,59790,59933,59716,59884,54946916
Wed-18-Sep-24,17:00:00,59884,59911,59474,59512,103958996
Wed-18-Sep-24,17:15:00,59512,59770,59511,59767,62427833
Wed-18-Sep-24,17:30:00,59767,60015,59744,59947,103874866
Wed-18-Sep-24,17:45:00,59947,60249,59890,59988,171568273
Wed-18-Sep-24,18:00:00,59988,61066,59716,60160,1294660844
Wed-18-Sep-24,18:15:00,60160,60626,60155,60500,275953580
Wed-18-Sep-24,18:30:00,60500,61349,60238,60352,877976148
Wed-18-Sep-24,18:45:00,60352,60937,60321,60590,374061458
Wed-18-Sep-24,19:00:00,60590,60738,60211,60669,374021991
Wed-18-Sep-24,19:15:00,60669,60670,59942,60422,339321964
Wed-18-Sep-24,19:30:00,60422,60512,60152,60290,207972656
Wed-18-Sep-24,19:45:00,60290,60343,60008,60040,190516650
Wed-18-Sep-24,20:00:00,60040,60047,59447,59632,316951568
Wed-18-Sep-24,20:15:00,59632,59958,59599,59958,94635658
Wed-18-Sep-24,20:30:00,59958,60199,59914,60163,88617719
Wed-18-Sep-24,20:45:00,60163,60298,60093,60205,57515786
Wed-18-Sep-24,21:00:00,60205,60355,60204,60354,48284261
Wed-18-Sep-24,21:15:00,60354,60380,60156,60336,64095966
Wed-18-Sep-24,21:30:00,60336,60469,60292,60299,50863285
Wed-18-Sep-24,21:45:00,60299,60318,60158,60170,34370559
Wed-18-Sep-24,22:00:00,60170,60316,60165,60266,27377254
Wed-18-Sep-24,22:15:00,60266,60592,60266,60567,72077835
Wed-18-Sep-24,22:30:00,60567,60665,60446,60470,73225600
Wed-18-Sep-24,22:45:00,60470,60682,60470,60658,26062382
Wed-18-Sep-24,23:00:00,60658,60977,60658,60869,86922703
Wed-18-Sep-24,23:15:00,60869,61274,60868,61176,118876850
Wed-18-Sep-24,23:30:00,61176,61380,61090,61257,153306975
Wed-18-Sep-24,23:45:00,61257,61777,61114,61744,304753088
Thu-19-Sep-24,00:00:00,61744,62121,61687,62027,410782549
Thu-19-Sep-24,00:15:00,62027,62400,61863,62219,327626422
Thu-19-Sep-24,00:30:00,62219,62400,62080,62304,135450678
Thu-19-Sep-24,00:45:00,62304,62578,62157,62216,176445016
Thu-19-Sep-24,01:00:00,62216,62303,61796,61905,222422511
Thu-19-Sep-24,01:15:00,61905,61999,61707,61722,104929158
Thu-19-Sep-24,01:30:00,61722,61915,61524,61838,122518054
Thu-19-Sep-24,01:45:00,61838,61994,61803,61975,57632879
Thu-19-Sep-24,02:00:00,61975,62038,61769,61958,59124167
Thu-19-Sep-24,02:15:00,61958,62074,61920,62056,47273856
Thu-19-Sep-24,02:30:00,62056,62344,62021,62252,83775404
Thu-19-Sep-24,02:45:00,62252,62275,62136,62172,56587148
Thu-19-Sep-24,03:00:00,62172,62248,62046,62046,45696546
Thu-19-Sep-24,03:15:00,62046,62142,61961,62130,57082236
Thu-19-Sep-24,03:30:00,62130,62148,61974,62064,43118286
Thu-19-Sep-24,03:45:00,62064,62102,62007,62086,16198682
Thu-19-Sep-24,04:00:00,62086,62120,61969,61995,37562121
Thu-19-Sep-24,04:15:00,61995,62099,61869,61885,54617705
Thu-19-Sep-24,04:30:00,61885,61963,61861,61921,42205534
Thu-19-Sep-24,04:45:00,61921,62070,61916,62050,40434284
Thu-19-Sep-24,05:00:00,62050,62149,62038,62049,34189551
Thu-19-Sep-24,05:15:00,62049,62100,61941,61953,30031812
Thu-19-Sep-24,05:30:00,61953,61994,61904,61950,18400044
Thu-19-Sep-24,05:45:00,61950,61977,61876,61970,26514580
Thu-19-Sep-24,06:00:00,61970,61970,61782,61824,50195846
Thu-19-Sep-24,06:15:00,61824,62040,61820,62009,45625927
Thu-19-Sep-24,06:30:00,62009,62109,62003,62099,40243751
Thu-19-Sep-24,06:45:00,62099,62100,61942,62003,28689834
Thu-19-Sep-24,07:00:00,62003,62149,61915,61947,41790078
Thu-19-Sep-24,07:15:00,61947,62100,61938,62052,33389328
Thu-19-Sep-24,07:30:00,62052,62118,61946,62082,60004254
Thu-19-Sep-24,07:45:00,62082,62150,62033,62068,35138426
Thu-19-Sep-24,08:00:00,62068,62166,62002,62090,56171518
Thu-19-Sep-24,08:15:00,62090,62170,61990,62009,61779631
Thu-19-Sep-24,08:30:00,62009,62038,61885,61909,68210000
Thu-19-Sep-24,08:45:00,61909,61951,61854,61904,44884030
Thu-19-Sep-24,09:00:00,61904,62132,61862,62089,53484871
Thu-19-Sep-24,09:15:00,62089,62156,62023,62111,40357828
Thu-19-Sep-24,09:30:00,62111,62327,62076,62320,88694299
Thu-19-Sep-24,09:45:00,62320,62335,62193,62245,73911595
Thu-19-Sep-24,10:00:00,62245,62518,62245,62446,125112249
Thu-19-Sep-24,10:15:00,62446,62724,62377,62609,117897885
Thu-19-Sep-24,10:30:00,62609,62668,62265,62390,151200954
Thu-19-Sep-24,10:45:00,62390,62418,62279,62280,34189830
Thu-19-Sep-24,11:00:00,62280,62389,62202,62360,60411520
Thu-19-Sep-24,11:15:00,62360,62490,62345,62466,44649654
Thu-19-Sep-24,11:30:00,62466,62555,62451,62535,78894489
Thu-19-Sep-24,11:45:00,62535,62681,62486,62608,74729252
Thu-19-Sep-24,12:00:00,62608,63202,62536,62935,611053753
Thu-19-Sep-24,12:15:00,62935,63072,62814,62831,118254969
Thu-19-Sep-24,12:30:00,62831,63020,62792,62815,97765052
Thu-19-Sep-24,12:45:00,62815,62920,62696,62890,101069260
Thu-19-Sep-24,13:00:00,62890,63290,62814,63184,122823876
Thu-19-Sep-24,13:15:00,63184,63350,63006,63225,134708247
Thu-19-Sep-24,13:30:00,63225,63246,62885,62885,227420665
Thu-19-Sep-24,13:45:00,62885,63032,62658,63018,209406917
Thu-19-Sep-24,14:00:00,63018,63450,62970,63254,279799684
Thu-19-Sep-24,14:15:00,63254,63364,63093,63305,194379491
Thu-19-Sep-24,14:30:00,63305,63499,63171,63195,188965535
Thu-19-Sep-24,14:45:00,63195,63195,62860,62908,202224287
Thu-19-Sep-24,15:00:00,62908,63118,62798,63052,111472832
Thu-19-Sep-24,15:15:00,63052,63174,62940,63174,49747906
Thu-19-Sep-24,15:30:00,63174,63253,63064,63209,72018325
Thu-19-Sep-24,15:45:00,63209,63325,63100,63121,82298206
Thu-19-Sep-24,16:00:00,63121,63315,62900,63042,131922969
Thu-19-Sep-24,16:15:00,63042,63297,62985,63268,81891332
Thu-19-Sep-24,16:30:00,63268,63467,63202,63375,127864521
Thu-19-Sep-24,16:45:00,63375,63679,63332,63534,200518341
Thu-19-Sep-24,17:00:00,63534,63780,63391,63393,246003789
Thu-19-Sep-24,17:15:00,63393,63548,63251,63352,118544951
Thu-19-Sep-24,17:30:00,63352,63856,63329,63800,204626512
Thu-19-Sep-24,17:45:00,63800,63832,63628,63684,104313116
Thu-19-Sep-24,18:00:00,63684,63750,63518,63571,119343929
Thu-19-Sep-24,18:15:00,63571,63719,63463,63573,108261411
Thu-19-Sep-24,18:30:00,63573,63748,63540,63674,48760390
Thu-19-Sep-24,18:45:00,63674,63676,63444,63599,47755575
Thu-19-Sep-24,19:00:00,63599,63611,63364,63385,55585740
Thu-19-Sep-24,19:15:00,63385,63476,63147,63280,155800435
Thu-19-Sep-24,19:30:00,63280,63480,63168,63432,86883288
Thu-19-Sep-24,19:45:00,63432,63518,63156,63218,89122174
Thu-19-Sep-24,20:00:00,63218,63218,63104,63160,69982384
Thu-19-Sep-24,20:15:00,63160,63210,63122,63172,22421788
Thu-19-Sep-24,20:30:00,63172,63200,63092,63097,21478555
Thu-19-Sep-24,20:45:00,63097,63160,62954,62988,63223303
Thu-19-Sep-24,21:00:00,62988,63214,62895,63082,116401730
Thu-19-Sep-24,21:15:00,63082,63082,62925,62933,26053015
Thu-19-Sep-24,21:30:00,62933,63079,62856,62911,44116055
Thu-19-Sep-24,21:45:00,62911,62997,62855,62855,26296854
Thu-19-Sep-24,22:00:00,62855,62885,62712,62794,87368511
Thu-19-Sep-24,22:15:00,62794,62862,62620,62702,92118890
Thu-19-Sep-24,22:30:00,62702,63092,62654,62875,168229293
Thu-19-Sep-24,22:45:00,62875,62983,62838,62914,32317711
Thu-19-Sep-24,23:00:00,62914,63037,62875,62988,38943692
Thu-19-Sep-24,23:15:00,62988,63084,62930,62986,46107218
Thu-19-Sep-24,23:30:00,62986,63026,62937,62960,16313400
Thu-19-Sep-24,23:45:00,62960,62991,62870,62923,29654197
Fri-20-Sep-24,00:00:00,62923,62988,62792,62866,40459546
Fri-20-Sep-24,00:15:00,62866,62890,62740,62761,19614297
Fri-20-Sep-24,00:30:00,62761,62849,62638,62832,45752698
Fri-20-Sep-24,00:45:00,62832,62923,62720,62726,41155066
Fri-20-Sep-24,01:00:00,62726,62762,62562,62676,73640374
Fri-20-Sep-24,01:15:00,62676,62830,62656,62810,50140666
Fri-20-Sep-24,01:30:00,62810,62985,62810,62928,39821422
Fri-20-Sep-24,01:45:00,62928,63280,62928,63017,141147415
Fri-20-Sep-24,02:00:00,63017,63098,62930,62937,44994218
Fri-20-Sep-24,02:15:00,62937,62980,62793,62908,43804181
Fri-20-Sep-24,02:30:00,62908,63014,62890,62921,30195827
Fri-20-Sep-24,02:45:00,62921,63100,62832,63098,55621987
Fri-20-Sep-24,03:00:00,63098,63325,63054,63150,124744694
Fri-20-Sep-24,03:15:00,63150,63360,63115,63250,53424800
Fri-20-Sep-24,03:30:00,63250,63355,63238,63342,27513658
Fri-20-Sep-24,03:45:00,63342,63732,63342,63730,141505640
Fri-20-Sep-24,04:00:00,63730,64132,63637,63932,305393958
Fri-20-Sep-24,04:15:00,63932,64070,63705,63842,254833042
Fri-20-Sep-24,04:30:00,63842,63982,63638,63884,125257962
Fri-20-Sep-24,04:45:00,63884,63936,63708,63810,65097870
Fri-20-Sep-24,05:00:00,63810,63900,63731,63826,44666984
Fri-20-Sep-24,05:15:00,63826,64000,63753,63765,59868849
Fri-20-Sep-24,05:30:00,63765,63850,63656,63662,65295463
Fri-20-Sep-24,05:45:00,63662,63778,63561,63770,66399358
Fri-20-Sep-24,06:00:00,63770,63909,63636,63666,81051774
Fri-20-Sep-24,06:15:00,63666,63758,63604,63645,42146913
Fri-20-Sep-24,06:30:00,63645,63811,63585,63712,65299703
Fri-20-Sep-24,06:45:00,63712,63825,63656,63760,40966768
Fri-20-Sep-24,07:00:00,63760,63760,63565,63622,50944378
Fri-20-Sep-24,07:15:00,63622,63622,63370,63404,120754774
Fri-20-Sep-24,07:30:00,63404,63522,63360,63475,71836661
Fri-20-Sep-24,07:45:00,63475,63616,63450,63488,64998387
Fri-20-Sep-24,08:00:00,63488,63496,63325,63374,74598514
Fri-20-Sep-24,08:15:00,63374,63462,63202,63202,79027550
Fri-20-Sep-24,08:30:00,63202,63270,63076,63237,120462977
Fri-20-Sep-24,08:45:00,63237,63338,63237,63282,45783543
Fri-20-Sep-24,09:00:00,63282,63393,63241,63370,41639468
Fri-20-Sep-24,09:15:00,63370,63476,63370,63435,73255655
Fri-20-Sep-24,09:30:00,63435,63532,63420,63493,37426592
Fri-20-Sep-24,09:45:00,63493,63517,63420,63451,28889357
Fri-20-Sep-24,10:00:00,63451,63538,63422,63436,33057986
Fri-20-Sep-24,10:15:00,63436,63490,63436,63450,16620218
Fri-20-Sep-24,10:30:00,63450,63640,63307,63626,124679074
Fri-20-Sep-24,10:45:00,63626,63647,63508,63642,46128834
Fri-20-Sep-24,11:00:00,63642,63686,63538,63538,64023956
Fri-20-Sep-24,11:15:00,63538,63654,63460,63463,70844945
Fri-20-Sep-24,11:30:00,63463,63492,63330,63342,75140313
Fri-20-Sep-24,11:45:00,63342,63448,63323,63427,49913411
Fri-20-Sep-24,12:00:00,63427,63538,63304,63404,68501183
Fri-20-Sep-24,12:15:00,63404,63490,63312,63440,45714248
Fri-20-Sep-24,12:30:00,63440,63494,63325,63467,36731733
Fri-20-Sep-24,12:45:00,63467,63470,63344,63399,17643894
Fri-20-Sep-24,13:00:00,63399,63430,62836,62882,271538434
Fri-20-Sep-24,13:15:00,62882,63028,62735,62897,200216273
Fri-20-Sep-24,13:30:00,62897,63019,62658,62724,199069178
Fri-20-Sep-24,13:45:00,62724,62970,62720,62829,145833195
Fri-20-Sep-24,14:00:00,62829,62954,62550,62603,180759259
Fri-20-Sep-24,14:15:00,62603,63274,62566,63206,348259886
Fri-20-Sep-24,14:30:00,63206,63499,63045,63253,248525945
Fri-20-Sep-24,14:45:00,63253,63391,62958,63016,117144793
Fri-20-Sep-24,15:00:00,63016,63066,62666,62917,203037651
Fri-20-Sep-24,15:15:00,62917,63005,62754,62880,71284998
Fri-20-Sep-24,15:30:00,62880,63270,62838,63250,97589390
Fri-20-Sep-24,15:45:00,63250,63333,63105,63127,67930623
Fri-20-Sep-24,16:00:00,63127,63260,63073,63095,75499924
Fri-20-Sep-24,16:15:00,63095,63101,62879,62960,116536600
Fri-20-Sep-24,16:30:00,62960,62962,62775,62887,71081913
Fri-20-Sep-24,16:45:00,62887,63009,62832,62841,36663167
